DATASET = ORTEC Late VeRoLog 2019
NAME = Instance 12

DAYS = 25
  834   281    14    15     3     1
  835   187    14    19     1     1
  836   246    14    18     1     2
  837   401    14    16     4     3
  838    44    14    16     4     1
  839    55    14    17     1     2
  840   351    14    16     3     1
  841   211    14    17     3     1
  842    22    14    15     4     2
  843   351    14    15     3     1
  844   148    14    16     1     3
  845   230    14    17     4     1
  846    58    14    19     1     2
  847   356    14    17     2     1
  848   128    14    15     3     2
  849    82    14    18     4     1
  850   211    14    18     1     2
  851   345    14    16     4     3
  852   242    14    15     1     2
  853    60    14    17     1     1
  854   378    14    15     2     2
  855   230    14    19     4     3
  856   154    14    19     1     3
  857    45    14    17     4     2
  858    59    14    16     4     1
  859    20    14    18     2     2
  860   108    14    18     1     1
  861   202    14    18     4     1
  862   253    14    17     1     3
  863   349    14    15     3     2
  864   326    14    15     1     1
  865   166    14    17     2     2
  866   161    14    16     1     2
  867   401    14    16     4     1
  868    92    14    19     3     2
  869    89    14    17     1     1
  870    51    14    18     4     3
  871   242    14    19     2     1
  872   155    14    18     4     3
  873   218    14    18     1     2
  874   164    14    19     1     2
  875   184    14    17     4     2
  876   181    14    17     2     1
  877   367    14    19     2     1
  878    68    14    17     2     1
  879   375    14    17     1     1
  880   274    14    15     2     1
  881   369    14    17     1     1
  882   365    15    20     1     3
  883    41    15    20     2     1
  884   216    15    16     1     1
  885   197    15    18     1     3
  886   378    15    17     1     2
  887    84    15    18     1     2
  888   392    15    18     3     2
  889    97    15    16     4     3
  890   173    15    18     4     1
  891    19    15    20     2     2
  892   157    15    19     1     1
  893    73    15    18     3     2
  894   264    15    18     1     1
  895   102    15    18     1     1
  896   133    15    18     3     1
  897   103    15    16     1     3
  898   381    15    16     2     1
  899   390    15    19     4     2
  900   282    15    16     3     1
  901   104    15    20     3     1
  902    81    15    20     2     1
  903   391    15    17     3     1
  904   236    15    18     1     3
  905   117    15    16     4     2
  906   340    15    17     4     1
  907   375    15    17     2     1
  908   258    15    17     3     1
  909    12    15    19     4     2
  910   318    15    18     2     2
  911    18    15    18     2     2
  912    43    15    18     3     2
  913   208    15    16     3     2
  914   281    15    18     1     1
  915   220    15    16     1     2
  916    33    15    17     4     1
  917    11    15    16     2     1
  918   169    15    19     3     2
  919   343    15    17     2     2
  920   373    15    18     4     3
  921   115    15    20     4     2
  922   130    15    17     4     2
  923   387    15    18     3     1
  924    70    15    20     2     2
  925   382    15    16     3     2
  926   242    15    18     4     2
  927   286    15    17     4     2
  928    78    15    18     3     1
  929   161    15    18     4     1
  930   379    15    20     4     1
  931    47    15    20     3     2
  932   196    15    19     4     1
  933   241    15    19     2     1
  934    80    15    19     3     1
  935   189    15    19     4     3
  936    64    15    16     3     1
  937    97    15    17     4     2
  938   202    15    20     2     1
  939   154    15    19     4     3
  940   230    15    19     4     2
  941   142    15    16     1     1
  942   376    15    18     3     1
  943    76    15    20     2     1
  944   263    15    18     2     1
  945   210    15    17     4     2
  946    55    15    16     4     3
  947    40    15    19     4     1
  948   337    15    16     4     1
  949   165    15    17     3     2
  950    30    15    18     4     3
  951   124    15    19     4     2
  952   339    15    17     1     3
  953   285    15    19     3     2
  954    59    15    16     2     2
  955   401    15    19     2     1
  956   183    15    16     1     1
  957   323    15    18     1     1
  958   222    15    16     2     2
  959   375    15    19     1     3
  960     2    16    17     1     3
  961    79    16    20     1     1
  962   183    16    17     3     1
  963    91    16    19     2     2
  964   364    16    20     2     2
  965   259    16    18     4     1
  966   167    16    18     4     1
  967   240    16    18     3     2
  968    23    16    17     3     1
  969   392    16    18     1     3
  970   283    16    21     1     3
  971   157    16    20     1     3
  972   262    16    18     4     2
  973   166    16    20     1     3
  974   352    16    20     3     2
  975    55    16    17     4     1
  976    84    16    17     3     1
  977   176    16    21     2     2
  978   138    16    20     3     2
  979   129    16    21     2     2
  980   163    16    19     4     3
  981    29    16    21     3     1
  982    13    16    17     1     2
  983   362    16    20     1     3
  984   304    16    17     1     2
  985   271    16    19     4     3
  986    74    16    21     4     2
  987   128    16    19     2     1
  988   315    16    17     2     2
  989   219    16    21     3     2
  990   122    16    18     1     1
  991   187    16    17     3     2
  992   111    16    18     1     3
  993   147    16    18     4     3
  994    45    16    19     2     2
  995    11    16    20     1     1
  996   134    16    18     3     2
  997   248    16    20     1     3
  998   347    16    17     4     2
  999    93    16    19     2     2
 1000   314    16    21     2     1
 1001   374    16    21     4     3
 1002   317    16    20     2     1
 1003   377    16    20     4     1
 1004   106    16    17     2     2
 1005   221    16    20     1     3
 1006   267    16    19     1     2
 1007   215    16    17     3     2
 1008    98    16    19     4     3
 1009   378    16    17     3     1
 1010   152    16    18     2     1
 1011   123    16    21     4     2
 1012   316    16    19     4     1
 1013   153    16    21     4     3
 1014   150    16    17     1     1
 1015    14    16    21     2     2
 1016   164    16    19     4     2
 1017    53    16    20     3     2
 1018   205    16    17     1     2
 1019   365    16    21     4     1
 1020   184    16    21     3     2
 1021    16    16    19     1     2
 1022   203    17    19     1     3
 1023   109    17    18     3     2
 1024    60    17    22     1     3
 1025    23    17    19     2     2
 1026   109    17    19     1     3
 1027   202    17    21     2     1
 1028   302    17    22     1     1
 1029   170    17    18     1     2
 1030   167    17    20     2     2
 1031   373    17    18     3     2
 1032   320    17    19     1     3
 1033   305    17    21     3     1
 1034    45    17    19     2     1
 1035   231    17    19     4     1
 1036   118    17    19     2     2
 1037   220    17    22     1     2
 1038   163    17    18     3     2
 1039   166    17    19     2     2
 1040    95    17    22     3     1
 1041   171    17    21     4     1
 1042   115    17    21     1     3
 1043   224    17    21     1     3
 1044   195    17    21     1     1
 1045   401    17    18     3     2
 1046   380    17    19     4     1
 1047   136    17    21     1     2
 1048    29    17    20     3     1
 1049   244    17    22     3     1
 1050   105    17    19     2     1
 1051   223    17    22     1     2
 1052   336    17    19     1     1
 1053   203    17    18     4     2
 1054   352    17    18     3     1
 1055   275    17    18     2     1
 1056    68    17    20     2     1
 1057   245    17    18     3     2
 1058    89    17    21     2     1
 1059    97    17    18     4     2
 1060   306    17    20     1     3
 1061   371    17    22     4     2
 1062    60    17    18     1     1
 1063   396    17    19     2     1
 1064   128    17    20     1     1
 1065   311    17    18     4     2
 1066   207    17    19     3     2
 1067   224    17    22     3     2
 1068   107    17    19     2     2
 1069   226    17    19     1     2
 1070   194    17    22     2     1
 1071     9    17    21     1     2
 1072   386    17    19     2     2
 1073   281    17    21     3     2
 1074   161    17    19     1     1
 1075   357    17    20     1     2
 1076    20    18    20     4     2
 1077    66    18    23     3     1
 1078   382    18    20     1     3
 1079   213    18    23     2     2
 1080    14    18    19     1     3
 1081    65    18    20     1     1
 1082   344    18    19     2     1
 1083    22    18    21     4     1
 1084    82    18    22     2     2
 1085   286    18    20     2     1
 1086   299    18    19     3     2
 1087   282    18    23     4     2
 1088    76    18    19     1     2
 1089   330    18    21     1     3
 1090   168    18    21     1     3
 1091    50    18    20     2     2
 1092   115    18    23     3     1
 1093   187    18    22     1     3
 1094   255    18    22     3     1
 1095   332    18    21     1     1
 1096   185    18    23     1     3
 1097   184    18    19     1     2
 1098   386    18    21     3     2
 1099   371    18    22     4     2
 1100   203    18    19     4     2
 1101   130    18    21     1     1
 1102    53    18    20     1     2
 1103   285    18    22     2     1
 1104    49    18    21     3     1
 1105   151    18    23     3     2
 1106   209    18    21     2     2
 1107   182    18    23     1     3
 1108   368    18    19     4     3
 1109   316    18    19     2     1
 1110    39    18    22     3     1
 1111   378    18    22     3     2
 1112    33    18    22     3     2
 1113   159    18    23     2     1
 1114   149    18    23     1     3
 1115   114    18    20     3     1
 1116   384    18    21     3     2
 1117   275    18    20     1     1
 1118   388    18    21     2     1
 1119    75    18    19     4     3
 1120   154    18    19     3     1
 1121   148    18    19     3     2
 1122    30    18    23     4     1
 1123   129    18    21     2     1
 1124   107    18    21     2     2
 1125    84    18    22     2     1
 1126   396    18    22     2     2
 1127   228    18    20     3     1
 1128   152    18    21     4     3
 1129   143    18    23     2     2
 1130   222    18    21     3     1
 1131   111    18    22     1     3
 1132    43    18    20     4     1
 1133    92    18    23     3     2
 1134    99    18    19     3     2
 1135   174    18    23     2     1
 1136   258    18    20     1     2
 1137   263    18    21     4     1
 1138   207    18    19     4     2
 1139   114    18    21     2     1
 1140   195    19    23     3     1
 1141   149    19    21     3     2
 1142   370    19    20     1     2
 1143   299    19    21     2     2
 1144   131    19    22     1     2
 1145   251    19    24     2     1
 1146   368    19    22     4     2
 1147   305    19    23     2     1
 1148   230    19    24     4     1
 1149   106    19    24     1     2
 1150   278    19    24     4     3
 1151    61    19    21     2     1
 1152   126    19    24     2     2
 1153   366    19    24     1     3
 1154   150    19    24     3     1
 1155   262    19    20     1     2
 1156   114    19    21     3     2
 1157    66    19    24     4     2
 1158   156    19    22     2     1
 1159   243    19    23     1     2
 1160    93    19    22     1     3
 1161   231    19    24     4     3
 1162   266    19    20     3     2
 1163   292    19    24     3     1
 1164    17    19    24     2     1
 1165   376    19    20     2     1
 1166   267    19    23     1     1
 1167   264    19    22     2     2
 1168    25    19    23     1     2
 1169   161    19    24     3     1
 1170   175    19    24     1     3
 1171    97    19    21     3     2
 1172   242    19    23     3     2
 1173   227    19    23     2     1
 1174   312    19    20     2     1
 1175   220    19    24     2     1
 1176   362    19    22     1     2
 1177   256    19    21     2     2
 1178   171    19    20     2     2
 1179   228    19    23     2     2
 1180   319    19    22     1     2
 1181   297    19    21     4     2
 1182   110    19    20     1     1
 1183   358    19    20     4     2
 1184   168    19    22     3     1
 1185   124    19    23     3     2
 1186   373    19    22     4     1
 1187   218    19    22     3     2
 1188    65    19    21     3     2
 1189   323    19    22     3     1
 1190    49    19    20     2     2
 1191   256    19    24     2     1
 1192   249    19    23     3     2
 1193   399    19    22     2     1
 1194   278    19    23     3     1
 1195   273    19    24     3     2
 1196   389    19    23     3     1
 1197    45    19    22     3     1
 1198   267    19    21     3     2
 1199   216    19    20     2     2
 1200   251    19    20     2     1

TECHNICIANS = 50
    1   173   405     8  1 1 1 0
    2   301   280     5  1 1 0 1
    3    77   115     8  1 1 0 1
    4    37   180    10  0 1 0 0
    5   184   265    10  0 1 1 1
    6     1   480     5  0 1 1 1
    7   338   615     9  1 0 1 0
    8   402   640     5  1 0 1 0
    9   403   440    10  1 0 1 1
   10     1   220     9  0 1 1 1
   11   404   295    10  0 0 1 1
   12   144   690     7  0 1 1 0
   13     1   545     8  0 0 1 0
   14    21    85    10  1 0 1 1
   15   302   665     8  1 0 1 1
   16   405   160     6  0 0 0 1
   17   225   600     9  0 1 1 1
   18     1   300     9  0 1 0 0
   19     1   360    10  0 0 0 1
   20   194   470     6  0 1 0 0
   21     1   115     9  1 1 1 0
   22   179   310     7  0 0 1 1
   23     1   330     9  0 1 0 0
   24     1   730     6  1 0 1 0
   25   256   410    10  0 1 1 0
   26   406   720     8  0 0 1 0
   27   313   735     6  0 0 0 1
   28   407   115     5  1 1 1 0
   29     1   690     5  0 1 1 1
   30   128   835    10  1 0 1 0
   31   333   850     8  1 0 1 0
   32   408   765     9  1 1 0 0
   33     1   655     5  0 1 1 0
   34   409   455     7  1 0 1 1
   35    65   360     6  1 0 0 0
   36    77   800     9  1 0 1 0
   37   387   965     9  0 1 1 1
   38   382   100    10  0 1 0 1
   39   246   520    10  0 0 0 1
   40   320   315     9  0 1 0 1
   41     1   555     6  1 1 1 0
   42   178   910     6  0 0 0 1
   43   410   665     9  1 0 0 1
   44   411   460     7  0 1 0 1
   45     1   770     8  1 0 1 1
   46    82   845     9  1 1 0 1
   47   380   145     8  0 0 1 0
   48    37   505     9  1 0 1 0
   49   132   115    10  0 1 0 1
   50   113   600     6  0 1 1 1

