DATASET = ORTEC Late VeRoLog 2019
NAME = Instance 17

DAYS = 25
  875     9    17    20     1     3
  876   253    17    18     3     3
  877    66    17    22     3     2
  878   101    17    19     4     2
  879   182    17    19     2     3
  880    38    17    19     3     1
  881   180    17    21     2     1
  882   164    18    23     1     1
  883    75    18    22     4     2
  884   221    18    20     3     3
  885   148    18    22     3     3
  886   321    18    19     3     3
  887   270    18    21     4     1
  888   160    18    21     1     2
  889   147    18    19     4     1
  890   125    18    22     3     2
  891   154    18    21     3     3
  892   306    18    20     1     3
  893   162    18    20     4     1
  894    71    18    19     1     2
  895   189    18    19     4     2
  896   201    18    21     4     1
  897   113    18    22     2     2
  898    51    18    20     3     1
  899   304    18    23     1     2
  900   275    18    19     4     2
  901    94    18    20     2     2
  902   106    18    22     4     1
  903   260    18    19     4     2
  904   303    18    21     2     1
  905   117    18    22     4     1
  906   303    18    21     2     2
  907     4    18    19     1     1
  908   211    18    21     1     2
  909    95    18    19     2     1
  910    63    18    21     2     3
  911   324    18    21     1     3
  912   243    18    19     4     1
  913   115    18    21     3     2
  914    52    18    19     1     1
  915   141    18    22     3     2
  916   103    18    20     4     1
  917   283    18    23     1     2
  918   115    18    20     2     3
  919   283    18    21     4     1
  920   265    19    24     1     3
  921    56    19    20     3     2
  922   277    19    20     1     1
  923   198    19    22     1     3
  924   127    19    23     4     2
  925   257    19    22     3     3
  926    43    19    22     3     3
  927   179    19    22     1     1
  928    59    19    23     3     3
  929   279    19    23     4     1
  930   235    19    24     3     3
  931    82    19    21     4     1
  932     6    19    23     2     1
  933   261    19    20     1     1
  934   135    19    21     2     1
  935    87    19    20     1     2
  936   135    19    20     2     3
  937    74    19    20     3     2
  938   116    19    24     4     1
  939   188    19    21     3     3
  940   216    19    21     1     3
  941   247    19    22     3     3
  942   177    19    20     3     1
  943   324    19    22     1     3
  944    44    19    21     1     1
  945   292    19    22     4     2
  946   104    19    22     1     1
  947   299    19    21     4     1
  948   206    19    23     4     2
  949   203    19    23     4     2
  950    99    19    21     1     2
  951   200    19    24     4     2
  952   303    19    22     2     3
  953   198    19    23     1     1
  954     6    19    23     4     2
  955   303    19    21     4     2
  956   271    19    20     1     1
  957   290    19    21     3     1
  958    76    19    23     1     1
  959   185    19    24     4     1
  960    37    19    22     4     1
  961   319    19    22     2     3
  962   121    19    24     4     1
  963   147    19    22     2     3
  964   255    19    20     4     2
  965   112    19    23     3     2
  966    50    19    24     3     2
  967   178    19    21     2     2
  968   178    19    20     4     2
  969    96    19    23     3     2
  970   152    19    22     1     2
  971   213    19    21     3     1
  972   138    19    20     3     2
  973    11    19    24     3     1
  974     3    19    24     2     3
  975   156    19    20     4     2

TECHNICIANS = 50
    1   327   165     8  0 0 1 1
    2   328   205     6  0 0 1 0
    3   238   185    10  0 0 1 0
    4   316   205     7  1 0 0 0
    5   214   340     9  1 1 0 0
    6    44   430    10  1 1 0 1
    7   104   335     7  1 1 0 1
    8     1   370     8  1 1 0 0
    9   160   150     6  1 1 0 1
   10   271   920     8  0 0 1 0
   11     1   295     5  0 0 1 0
   12   329   540     9  1 1 1 0
   13    54   300    10  1 1 0 0
   14   330   855     7  0 1 0 0
   15     1   775    10  0 1 1 1
   16   291   360     6  0 1 0 1
   17    11   425     8  0 0 1 0
   18   137   585     9  1 1 0 0
   19   234   860     6  1 1 1 0
   20     1    80    10  0 0 1 1
   21   193   870     8  0 0 1 0
   22    90   220     5  0 0 0 1
   23     1   410     8  1 0 1 0
   24   331   655     6  0 1 1 0
   25     8   715     9  0 0 1 1
   26   262   575     8  0 1 1 1
   27   117   140     6  1 1 1 0
   28   237   350     8  0 1 0 1
   29   332   860    10  0 1 0 0
   30    99   645     6  0 1 0 1
   31   208   265     6  0 0 0 1
   32   294   835     7  0 1 1 1
   33   257   155     6  0 0 0 1
   34     1   525     7  1 0 0 0
   35   233   310     5  0 1 1 0
   36    50   640     7  0 1 0 1
   37   297   450    10  0 1 0 0
   38   177   385    10  1 0 0 0
   39   333   270     9  1 0 1 1
   40   258   100     8  1 1 0 0
   41   158   425     5  1 0 0 0
   42     1   440     6  1 0 1 0
   43   104   815    10  1 0 1 0
   44    76   325     5  1 0 1 0
   45   334   200     8  1 1 0 0
   46   335   860     9  1 0 1 1
   47   305   965     5  0 1 0 0
   48    53   795     9  0 1 0 1
   49   336   185     6  0 1 1 0
   50     1   540     8  1 1 1 0

