DATASET = ORTEC Late VeRoLog 2019
NAME = Instance 6

DAYS = 15
  838   173     7    11     1     1
  839    23     7     8     3     1
  840   382     7    12     1     1
  841     7     7    12     1     3
  842   188     7    11     3     1
  843   111     7     9     2     2
  844   205     7    10     1     3
  845    13     7     8     2     2
  846   273     7     9     3     2
  847   225     7     9     1     3
  848   382     7    10     2     2
  849   193     7    10     3     2
  850   239     7     8     1     1
  851    18     7    12     1     2
  852   302     7    10     1     2
  853   158     7    11     2     1
  854    24     7     9     2     1
  855   229     7    12     3     1
  856   238     7     9     2     1
  857    21     7    11     1     1
  858   356     7    10     1     1
  859   222     7    12     2     1
  860    65     7    12     2     2
  861   350     7    11     2     1
  862   155     7    11     3     2
  863    45     7    10     1     3
  864    46     7     9     2     1
  865   315     7     9     2     1
  866    93     7     9     3     1
  867   198     7    10     1     1
  868   196     7    11     3     2
  869   374     7     9     3     2
  870    80     7    11     3     1
  871    23     7     8     1     3
  872   205     7    10     1     2
  873   286     7    10     2     2
  874   385     7     9     1     2
  875   273     7     9     3     2
  876   195     7     9     1     1
  877   317     7    10     1     2
  878   249     7     9     2     1
  879   233     7     9     1     1
  880   314     7     8     2     1
  881   328     7    11     2     1
  882    49     7     9     2     1
  883   257     7    12     1     3
  884   381     7    12     3     2
  885   269     7    10     1     1
  886   335     7     9     3     1
  887   303     7     9     1     3
  888   192     7    10     3     1
  889   316     7    11     2     2
  890    17     7     9     2     2
  891   248     7    11     3     2
  892   385     7    10     1     2
  893   263     7     8     1     3
  894   121     7    12     3     2
  895   185     7    10     2     2
  896   215     7     9     2     2
  897   215     7    10     3     2
  898   159     7    12     3     2
  899   109     7    10     1     2
  900   210     7     8     1     3
  901   401     7    10     1     3
  902    50     7    10     1     3
  903   386     7     8     2     1
  904   335     7    12     3     2
  905   343     7     8     3     1
  906   187     7     8     3     2
  907   323     7     9     2     1
  908   184     7     8     3     1
  909   231     7    12     1     1
  910   253     7    11     3     2
  911   357     7    10     2     1
  912   233     7     9     2     2
  913   228     7     8     1     1
  914   278     7    12     3     1
  915   225     7    10     3     2
  916   356     7    10     2     1
  917   274     7     8     1     2
  918    72     7     9     2     1
  919   233     7     9     1     3
  920   324     7    10     2     2
  921    16     7    10     3     1
  922   128     7     8     2     2
  923    68     7    10     2     2
  924   192     7    12     2     2
  925   146     7    10     2     2
  926   114     7     8     3     1
  927   364     7     8     1     3
  928   349     7    10     3     1
  929    87     7     8     2     1
  930    45     7    10     2     1
  931   355     7     9     3     1
  932    26     7    11     2     2
  933   176     7    10     3     2
  934   261     7    10     3     1
  935    13     7     9     1     3
  936    14     7    11     3     1
  937   213     7    12     1     2
  938    36     7     9     2     2
  939   114     7    10     1     2
  940   400     7    12     3     2
  941   391     7     9     3     1
  942   282     7    12     1     1
  943   115     7    11     1     1
  944   236     7    10     3     2
  945   392     7    11     1     1
  946   285     7     8     1     2
  947   200     7     9     3     2
  948   152     7     9     2     2
  949    84     7     9     2     2
  950    90     7     9     1     2
  951     4     7     9     3     1
  952    14     7    11     2     2
  953    11     7     8     2     1
  954    49     7    10     3     2
  955   347     7     8     2     1
  956   120     7     9     2     1
  957   129     7    12     3     1
  958   343     7    12     3     1
  959    31     7    10     2     2
  960   401     7    10     3     2
  961    92     7     8     2     2
  962   350     7     8     1     1
  963   291     7     8     3     1
  964   388     7    11     3     1
  965   251     8    13     2     1
  966    48     8    13     3     1
  967    79     8    13     1     3
  968    28     8    13     1     3
  969   185     8    10     2     1
  970   251     8    10     3     1
  971   401     8     9     2     1
  972    62     8    12     1     3
  973   397     8    13     2     1
  974   140     8    11     1     2
  975    72     8    12     3     1
  976   310     8    12     1     2
  977   215     8    10     3     2
  978    86     8    12     2     2
  979    23     8    12     2     1
  980   275     8    10     1     2
  981     2     8    13     1     2
  982    85     8    10     3     2
  983   315     8    12     2     1
  984    37     8    10     2     1
  985   134     8    12     3     1
  986    66     8     9     2     1
  987   259     8    10     2     2
  988   339     8    10     3     2
  989   191     8    10     3     2
  990    22     8    11     3     1
  991   155     8    12     3     2
  992   112     8    13     2     1
  993   338     8    11     1     1
  994   200     8    13     2     1
  995   173     8    10     2     2
  996    77     8     9     3     1
  997   377     8    11     3     2
  998   273     8     9     3     2
  999   392     8    11     2     2
 1000    20     8    10     1     2
 1001   288     8    11     3     2
 1002     4     8    12     3     2
 1003   184     8     9     3     1
 1004   266     8    11     2     1
 1005   256     8    12     2     1
 1006   162     8    12     1     1
 1007    93     8    10     3     1
 1008   279     8     9     2     2
 1009    22     8    11     2     2
 1010    65     8     9     2     1
 1011   122     8    11     1     2
 1012    36     8    13     2     1
 1013   184     8     9     3     2
 1014   199     8    11     3     1
 1015   151     8    10     3     2
 1016   287     8    10     3     2
 1017   321     8     9     1     3
 1018   180     8    10     2     1
 1019   370     8     9     3     2
 1020   216     8     9     2     2
 1021   369     8     9     3     1
 1022    69     8     9     3     2
 1023    20     8    10     3     2
 1024   336     8     9     2     2
 1025   109     8    10     3     2
 1026    57     8    13     1     3
 1027   293     8    13     3     2
 1028   170     8     9     1     1
 1029   331     8    11     1     2
 1030   105     8     9     3     2
 1031    24     8     9     2     2
 1032   117     8    10     3     2
 1033   140     8     9     2     2
 1034   325     8     9     2     2
 1035    23     8    11     2     1
 1036   244     8    12     1     1
 1037    45     8    10     1     2
 1038   168     8    12     3     2
 1039   397     8    13     1     1
 1040    42     8     9     3     2
 1041   241     8    10     1     1
 1042    43     8    12     1     1
 1043    76     8    11     1     3
 1044    72     8    13     3     1
 1045    85     8     9     1     1
 1046   204     8    12     2     2
 1047   141     8     9     1     3
 1048   265     8    10     3     2
 1049    39     8    13     1     2
 1050   147     8    13     1     1
 1051   190     8    12     2     2
 1052   145     8     9     2     2
 1053   356     8    12     1     3
 1054    61     8    13     1     3
 1055    92     8    10     3     1
 1056   337     8    11     1     3
 1057   102     8    10     1     2
 1058   207     8    13     3     2
 1059   274     8    11     3     1
 1060   260     8    12     2     2
 1061   319     8    13     3     1
 1062    77     8    12     1     3
 1063   296     8    11     2     2
 1064   186     8    10     1     2
 1065    92     8    10     1     1
 1066   391     8    12     1     3
 1067   205     8    12     2     2
 1068    79     9    11     3     1
 1069   279     9    11     2     1
 1070   307     9    10     3     2
 1071   110     9    13     2     2
 1072   159     9    11     1     2
 1073   241     9    10     3     2
 1074   134     9    12     3     1
 1075   300     9    12     1     1
 1076   189     9    14     3     2
 1077   310     9    12     1     3
 1078   180     9    12     2     1
 1079   282     9    13     2     1
 1080    21     9    12     3     2
 1081   209     9    14     3     2
 1082   157     9    11     2     1
 1083   340     9    11     3     1
 1084   149     9    12     3     1
 1085   192     9    11     2     1
 1086   372     9    10     2     2
 1087    48     9    14     1     3
 1088   197     9    11     2     2
 1089   325     9    11     1     2
 1090   195     9    11     3     2
 1091    39     9    14     3     2
 1092   322     9    11     3     2
 1093   205     9    12     1     3
 1094    52     9    11     1     3
 1095    29     9    12     1     3
 1096   322     9    10     2     2
 1097    33     9    13     3     2
 1098   350     9    12     2     1
 1099   268     9    13     3     2
 1100    11     9    14     3     2
 1101    90     9    11     2     1
 1102   276     9    11     3     2
 1103   271     9    11     2     2
 1104   219     9    12     3     1
 1105   282     9    13     2     1
 1106   152     9    13     3     1
 1107    42     9    13     1     3
 1108   178     9    13     2     2
 1109    66     9    14     3     2
 1110   162     9    11     2     1
 1111   201     9    14     2     2
 1112   102     9    10     2     2
 1113    55     9    13     3     1
 1114   268     9    12     2     1
 1115   387     9    10     1     2
 1116   282     9    11     1     3
 1117   312     9    11     3     1
 1118     8     9    14     3     1
 1119    79     9    10     3     1
 1120   132     9    13     1     3
 1121   386     9    10     3     2
 1122   165     9    14     1     1
 1123   332     9    11     2     2
 1124   181     9    13     3     1
 1125   300     9    10     2     1
 1126   184     9    10     2     1
 1127    70     9    11     1     1
 1128   339     9    10     3     1
 1129   201     9    14     1     1
 1130    83     9    14     2     1
 1131   119     9    10     1     3
 1132   222     9    12     2     2
 1133   272     9    13     1     3
 1134   257     9    12     2     2
 1135    69     9    11     1     2
 1136    51     9    13     1     3
 1137   300     9    11     2     1
 1138   107     9    10     1     2
 1139   240     9    11     2     1
 1140    65     9    13     2     1
 1141   398     9    12     2     2
 1142    43     9    10     2     2
 1143    87     9    12     1     3
 1144   385     9    11     2     1
 1145   161     9    14     2     2
 1146   386     9    14     1     1
 1147   204     9    14     1     1
 1148   350     9    11     3     2
 1149   333     9    11     2     1
 1150    16     9    14     1     2
 1151    72     9    14     2     2
 1152    51     9    10     1     2
 1153   227     9    13     3     1
 1154   265     9    10     1     2
 1155    86     9    13     3     1
 1156   265     9    14     3     2
 1157   181     9    14     3     1
 1158   121     9    10     3     2
 1159   357     9    11     2     1
 1160    22     9    10     2     2
 1161   148     9    11     3     1
 1162   382     9    14     1     3
 1163   163     9    11     2     2
 1164   143     9    10     2     2
 1165   258     9    10     2     1
 1166   315     9    14     2     2
 1167   296     9    10     3     1
 1168   156     9    12     1     3
 1169    96     9    12     3     1
 1170   366     9    13     1     3
 1171   330     9    10     2     2
 1172   308     9    10     2     1
 1173   379     9    11     1     1
 1174   280     9    12     1     3
 1175   232     9    12     2     2
 1176    64     9    10     2     2
 1177   312     9    13     2     2
 1178   357     9    14     2     2
 1179   255     9    11     1     1
 1180   110     9    10     1     3
 1181   343     9    12     1     3
 1182   295     9    10     3     2
 1183   353     9    10     3     1
 1184   165     9    11     1     3
 1185   281     9    11     2     1
 1186   343     9    11     1     3
 1187   190     9    11     2     2
 1188    86     9    11     2     1
 1189   301     9    10     2     1
 1190   379     9    10     3     2
 1191   392     9    13     2     1
 1192   198     9    11     2     1
 1193   369     9    14     1     1
 1194   380     9    11     3     1
 1195   297     9    13     1     2
 1196   176     9    14     3     2
 1197   334     9    10     1     1
 1198   324     9    13     3     1
 1199   119     9    14     1     3
 1200    99     9    14     1     3

TECHNICIANS = 25
    1   402   400     5  0 0 1
    2   316   495     5  1 1 1
    3   268   225     5  1 1 0
    4    22   735    10  0 1 0
    5     1   695     8  0 1 1
    6    52   520     5  1 1 1
    7   403   550     5  1 1 1
    8   336   140     5  1 1 1
    9   244   710     7  1 1 1
   10     1   730     6  1 1 1
   11   191   170     6  1 1 1
   12   233   445     6  0 1 0
   13   182   420     5  0 1 1
   14   404   575     6  0 1 0
   15   290   455     5  1 1 1
   16     1   845     5  1 1 0
   17   366   455     9  1 1 1
   18   300   885     8  1 1 1
   19    18   265    10  1 0 1
   20   223   610     9  1 1 1
   21   314   830     7  1 1 1
   22   387   935    10  1 1 0
   23    63   915     6  1 0 1
   24   141   345     5  1 1 1
   25     1   750     9  1 1 1

