DATASET = ORTEC Late VeRoLog 2019
NAME = Instance 11

DAYS = 15
  878   126     9    13     1     3
  879   231     9    13     1     2
  880    23     9    11     1     2
  881   176     9    11     2     2
  882   286     9    10     2     2
  883     7     9    11     1     3
  884   108     9    13     3     2
  885   129     9    13     3     1
  886   129     9    12     2     1
  887   182     9    10     3     1
  888    31     9    11     2     2
  889   311     9    14     1     2
  890   301     9    11     1     2
  891    60     9    14     1     3
  892    65     9    11     1     1
  893   212     9    10     3     1
  894   188     9    10     1     1
  895    17     9    11     1     1
  896   202     9    13     1     1
  897    79     9    11     3     2
  898    36     9    13     1     3
  899   101     9    10     1     3
  900   296     9    12     1     2
  901    56     9    12     2     2
  902   135     9    12     3     2
  903     5     9    11     1     1
  904   230     9    13     1     2
  905   202     9    14     3     2
  906   282     9    13     3     1
  907   174     9    13     1     3
  908   152     9    11     2     2
  909   213     9    14     1     1
  910   147     9    12     1     3
  911    39     9    13     3     2
  912   214     9    12     2     1
  913   197     9    10     2     2
  914   231     9    10     2     1
  915    94     9    12     2     1
  916    28     9    11     1     1
  917   154     9    12     1     3
  918   202     9    13     3     1
  919    30     9    13     2     2
  920    41     9    11     1     1
  921    91     9    14     1     2
  922   121     9    12     1     3
  923   217     9    13     2     2
  924    42     9    13     3     2
  925    23     9    11     3     2
  926    57     9    14     1     1
  927   169     9    11     1     3
  928    37     9    14     1     1
  929    69     9    14     1     3
  930   322     9    14     2     1
  931   126     9    10     1     3
  932   166     9    13     2     1
  933   223     9    12     2     1
  934   131     9    11     3     1
  935    95     9    14     3     2
  936   195     9    13     1     1
  937    60     9    12     2     1
  938   253     9    14     2     1
  939   130     9    12     1     1
  940   161     9    12     1     2
  941   299     9    14     3     1
  942    48     9    11     2     2
  943   134     9    12     2     1
  944    68     9    14     2     2
  945   321     9    12     3     2
  946    49     9    12     2     1
  947   187     9    12     1     2
  948   287     9    10     3     1
  949   316     9    11     1     1
  950    93     9    13     2     2
  951   144     9    11     1     2
  952    49     9    13     2     2
  953   292     9    13     3     1
  954   206     9    12     2     1
  955   178     9    14     2     1
  956   104     9    12     1     3
  957   271     9    14     2     2
  958   101     9    12     3     2
  959     4     9    12     2     1
  960    42     9    10     3     2
  961    48     9    10     1     3
  962   149     9    14     1     3
  963   207     9    14     3     1
  964   183     9    11     3     2
  965     8     9    13     2     1
  966    68     9    12     1     1
  967   277     9    12     1     3
  968   116     9    13     2     2
  969   131     9    13     3     2
  970   119     9    11     2     1
  971   168     9    10     3     1
  972   158     9    10     2     2
  973     6     9    14     1     3
  974    84     9    10     2     1
  975    90     9    13     1     3

TECHNICIANS = 25
    1   157   805     9  1 1 1
    2   282   310    10  1 1 1
    3   150   440     8  0 1 1
    4   327   155     9  1 1 1
    5   105   340     8  0 1 1
    6     1   645     8  1 0 1
    7    58   765     9  0 1 1
    8   321   295     6  0 1 0
    9     7   840     9  1 0 0
   10   328   325     5  1 0 0
   11    78   855     9  0 1 0
   12    37   180    10  1 0 0
   13   184   270    10  1 1 1
   14   252   685     7  0 1 1
   15    79   915     5  0 0 1
   16   297   125     7  1 0 1
   17   176   760     5  1 1 1
   18    62   615     9  1 1 1
   19     1   510     9  0 1 1
   20   144   695     7  0 1 1
   21    83   255     6  1 1 1
   22   261   255     5  0 0 1
   23   329   850     7  1 0 1
   24   217   660     8  0 1 1
   25   330   425     5  1 0 0

