DATASET = ORTEC Late VeRoLog 2019
NAME = Instance 23

DAYS = 35
  872   290    26    31     5     1
  873   121    26    31     1     3
  874    20    26    30     1     2
  875   246    26    31     2     1
  876   128    26    30     1     2
  877   188    26    28     1     1
  878    45    26    28     2     1
  879   244    26    30     4     1
  880   160    26    28     1     1
  881   281    26    28     2     1
  882    54    26    28     1     1
  883   189    26    27     1     1
  884   318    26    29     2     2
  885   190    26    28     4     2
  886    32    26    27     2     1
  887    26    26    27     2     2
  888   192    27    30     1     2
  889    94    27    30     1     3
  890   215    27    31     2     2
  891   267    27    28     5     1
  892   238    27    29     3     1
  893   273    27    32     4     1
  894   228    27    32     1     3
  895   178    27    32     4     2
  896    42    27    28     4     2
  897     2    27    32     5     1
  898   115    27    32     5     2
  899   266    27    31     3     2
  900    45    27    29     4     2
  901   107    27    32     1     1
  902    99    27    28     4     2
  903   207    27    29     3     2
  904     6    27    31     1     2
  905   256    27    28     1     1
  906   259    27    28     4     2
  907   172    27    28     5     2
  908   218    27    28     5     1
  909   297    27    30     3     2
  910   276    27    30     4     2
  911   163    27    28     2     1
  912   175    27    30     2     2
  913   277    27    29     3     1
  914   314    27    32     1     3
  915   265    28    32     4     2
  916   141    28    31     5     2
  917   292    28    33     5     1
  918    64    28    29     4     1
  919    98    28    32     4     1
  920   308    28    30     4     1
  921    54    28    30     5     1
  922   188    28    29     4     2
  923   180    28    29     2     1
  924   226    28    31     1     2
  925   178    28    31     2     1
  926   210    28    33     1     3
  927   228    28    29     4     1
  928   123    28    31     2     2
  929   317    28    30     2     2
  930   132    28    30     5     1
  931   108    28    29     5     2
  932    13    28    29     3     1
  933    63    28    31     3     1
  934    47    28    29     3     2
  935   231    28    30     5     2
  936   276    28    30     3     2
  937   163    28    33     2     2
  938   103    28    29     2     2
  939    76    28    33     1     3
  940     8    28    31     4     1
  941   165    28    31     5     2
  942    61    28    33     4     1
  943   164    28    33     2     1
  944   120    28    32     5     2
  945   143    28    33     2     2
  946   164    28    30     2     1
  947   202    28    31     5     1
  948   291    28    30     3     1
  949   271    29    30     5     1
  950    48    29    30     3     1
  951   302    29    33     5     1
  952   119    29    33     5     2
  953   190    29    32     5     1
  954   299    29    32     3     2
  955    58    29    32     2     1
  956    84    29    33     2     2
  957   126    29    32     3     1
  958   157    29    32     2     1
  959   109    29    31     2     1
  960   271    29    32     5     1
  961   291    29    30     5     2
  962   159    29    33     5     2
  963   295    29    30     2     1
  964   113    29    33     1     1
  965    51    29    31     1     2
  966   175    29    33     2     1
  967   208    29    34     3     1
  968    28    29    32     5     2
  969   210    29    30     5     1
  970   282    29    32     3     1
  971   123    29    34     2     2
  972    96    29    31     1     3
  973   233    29    34     3     1
  974   176    29    30     1     1
  975   165    29    32     4     1

TECHNICIANS = 75
    1   327   420     9  1 0 1 1 0
    2    46   486     5  1 1 0 0 0
    3     1   893    10  0 0 1 0 1
    4   191   859     8  0 0 1 0 0
    5     1   448     7  1 1 0 0 1
    6     1   929     9  1 0 0 1 1
    7   101   713     9  1 1 1 0 0
    8     1   521     7  1 0 0 0 1
    9   328   532     5  1 1 0 0 0
   10   329   632     6  0 0 1 0 0
   11     1   986     5  1 0 1 0 0
   12     6   813    10  0 0 1 1 1
   13    52   622     9  1 0 1 0 0
   14   330   582     5  0 1 0 1 1
   15    36   158    10  1 0 0 0 0
   16   297   894     9  0 0 0 0 1
   17   244   738     7  1 0 1 1 0
   18   200   773     7  0 0 1 1 1
   19     1   104     7  1 0 0 1 0
   20   111   296     7  0 1 0 0 1
   21   276   760     7  1 1 0 0 0
   22    73   434     8  0 1 0 0 1
   23   161   533     8  0 1 1 1 0
   24     1   866     5  1 1 0 0 0
   25   132   638    10  0 0 0 1 1
   26   140   710     9  0 1 0 0 1
   27   111   292     9  0 0 0 1 0
   28    18   266    10  1 0 0 0 1
   29   292   814     7  0 1 1 0 1
   30   314   973     7  0 1 1 0 1
   31   234   122     8  0 1 0 0 0
   32   331   575     6  0 1 0 1 1
   33   127   354    10  1 0 0 1 1
   34    73   520     7  0 0 0 0 1
   35    82   298     8  0 0 0 0 1
   36   332   280     6  0 0 0 1 1
   37   313   835     5  0 0 1 1 1
   38   285   385     8  0 1 0 0 0
   39    16   598    10  0 0 0 1 1
   40     1   177    10  0 1 0 0 1
   41   110   665     8  1 0 0 1 0
   42   333   921     8  1 0 1 1 0
   43    41   415    10  1 0 1 1 0
   44     1   803     9  0 1 0 0 0
   45   285   223     9  1 0 0 1 0
   46   136   476    10  0 0 1 0 0
   47   132   634     5  0 1 1 0 1
   48     1   300     9  0 0 0 1 0
   49   317   138     7  0 0 1 0 1
   50   313   475     9  1 1 0 1 0
   51    48   828     8  1 1 0 0 1
   52   310   632     7  0 1 0 0 0
   53    55   820     9  0 0 0 1 1
   54   334   659    10  0 1 0 1 0
   55    53   743     7  0 1 1 0 1
   56   335   407     6  0 0 1 1 0
   57   163   108    10  0 0 0 0 1
   58   336   104     8  0 1 0 0 0
   59   161   338    10  0 1 1 0 0
   60     1   625     5  1 0 1 1 0
   61     1   876     8  1 0 0 1 1
   62   195   273     8  0 0 0 0 1
   63   268   147     8  0 1 0 0 0
   64     1   348     6  0 0 0 1 0
   65   337   291     5  0 1 0 0 0
   66    41   938     5  0 1 1 1 0
   67     1   248     6  0 0 0 0 1
   68     1   869     6  0 0 1 0 0
   69   226   699     9  0 0 1 0 0
   70   338   574     6  0 0 0 1 0
   71   339   875     9  1 0 1 0 0
   72   340   661     5  1 0 0 0 0
   73   194   475     9  0 1 1 1 0
   74   224   659     6  1 0 0 0 0
   75   258   513     7  1 1 0 1 0

